pid_key;x;y;z;class;step
-1:2.692:26.539:0.931;2.692308;26.53865;0.931313;-1;2
-1:3.590:26.539:0.828;3.589744;26.53865;0.827842;-1;2
-1:4.487:26.539:0.659;4.487179;26.53865;0.659468;-1;2
-1:5.385:26.539:0.722;5.384615;26.53865;0.721693;-1;2
-1:6.282:26.539:0.364;6.282051;26.53865;0.363557;-1;2
-1:7.179:26.539:0.183;7.179487;26.53865;0.183283;-1;2
-1:8.077:26.539:0.138;8.076923;26.53865;0.137604;-1;2
-1:8.974:26.539:0.164;8.974359;26.53865;0.163568;-1;2
-1:9.872:26.539:0.125;9.871795;26.53865;0.125265;-1;2
-1:10.769:26.539:0.234;10.769231;26.53865;0.233564;-1;2
-1:11.667:26.539:0.416;11.666667;26.53865;0.415521;-1;2
-1:12.564:26.539:0.567;12.564103;26.53865;0.566912;-1;2
-1:13.462:26.539:0.599;13.461538;26.53865;0.598954;-1;2
-1:14.359:26.539:0.754;14.358974;26.53865;0.754028;-1;2
-1:15.256:26.539:0.959;15.25641;26.53865;0.958873;-1;2
-1:16.154:26.539:1.326;16.153846;26.53865;1.32648;-1;2
-1:17.051:26.539:1.206;17.051282;26.53865;1.205659;-1;2
-1:17.949:26.539:1.027;17.948718;26.53865;1.027142;-1;2
-1:18.846:26.539:0.932;18.846154;26.53865;0.931512;-1;2
-1:19.744:26.539:0.839;19.74359;26.53865;0.838531;-1;2
-1:20.641:26.539:0.657;20.641026;26.53865;0.657195;-1;2
-1:21.538:26.539:0.531;21.538462;26.53865;0.530995;-1;2
-1:22.436:26.539:0.097;22.435897;26.53865;0.096698;-1;2
-1:23.333:26.539:-0.047;23.333333;26.53865;-0.046804;-1;2
-1:24.231:26.539:0.381;24.230769;26.53865;0.381347;-1;2
-1:25.128:26.539:0.780;25.128205;26.53865;0.779653;-1;2
-1:26.026:26.539:1.189;26.025641;26.53865;1.188691;-1;2
-1:26.923:26.539:1.782;26.923077;26.53865;1.781764;-1;2
-1:27.821:26.539:2.354;27.820513;26.53865;2.354002;-1;2
-1:28.718:26.539:2.880;28.717949;26.53865;2.879536;-1;2
-1:29.615:26.539:2.964;29.615385;26.53865;2.964255;-1;2
-1:30.513:26.539:2.650;30.512821;26.53865;2.650461;-1;2
-1:31.410:26.539:2.430;31.410256;26.53865;2.429795;-1;2
-1:32.308:26.539:2.367;32.307692;26.53865;2.367176;-1;2
-1:33.205:26.539:2.073;33.205128;26.53865;2.072913;-1;2
-1:34.103:26.539:2.985;34.102564;26.53865;2.984655;-1;2
-1:35.000:26.539:3.051;35;26.53865;3.051283;-1;2
-1:0.000:27.308:2.095;0;27.307887;2.094633;-1;2
-1:0.897:27.308:2.047;0.897436;27.307887;2.047235;-1;2
-1:1.795:27.308:1.233;1.794872;27.307887;1.232604;-1;2
-1:2.692:27.308:1.134;2.692308;27.307887;1.134018;-1;2
-1:3.590:27.308:1.125;3.589744;27.307887;1.124888;-1;2
-1:4.487:27.308:1.031;4.487179;27.307887;1.030995;-1;2
-1:5.385:27.308:1.071;5.384615;27.307887;1.071151;-1;2
-1:6.282:27.308:0.757;6.282051;27.307887;0.756618;-1;2
-1:7.179:27.308:0.437;7.179487;27.307887;0.437308;-1;2
-1:8.077:27.308:-0.279;8.076923;27.307887;-0.279368;-1;2
-1:8.974:27.308:-0.163;8.974359;27.307887;-0.163488;-1;2
-1:9.872:27.308:-0.095;9.871795;27.307887;-0.095322;-1;2
-1:10.769:27.308:0.062;10.769231;27.307887;0.062004;-1;2
-1:11.667:27.308:0.397;11.666667;27.307887;0.396805;-1;2
-1:12.564:27.308:0.446;12.564103;27.307887;0.445577;-1;2
-1:13.462:27.308:0.571;13.461538;27.307887;0.571259;-1;2
-1:14.359:27.308:0.574;14.358974;27.307887;0.574388;-1;2
-1:15.256:27.308:0.880;15.25641;27.307887;0.8795;-1;2
-1:16.154:27.308:1.139;16.153846;27.307887;1.139182;-1;2
-1:17.051:27.308:0.946;17.051282;27.307887;0.946064;-1;2
-1:17.949:27.308:0.859;17.948718;27.307887;0.858679;-1;2
-1:18.846:27.308:0.782;18.846154;27.307887;0.781549;-1;2
-1:19.744:27.308:0.726;19.74359;27.307887;0.725872;-1;2
-1:20.641:27.308:0.553;20.641026;27.307887;0.552535;-1;2
-1:21.538:27.308:0.243;21.538462;27.307887;0.242517;-1;2
-1:22.436:27.308:0.248;22.435897;27.307887;0.247919;-1;2
-1:23.333:27.308:-0.146;23.333333;27.307887;-0.145882;-1;2
-1:24.231:27.308:0.503;24.230769;27.307887;0.502676;-1;2
-1:25.128:27.308:1.001;25.128205;27.307887;1.000557;-1;2
-1:26.026:27.308:1.419;26.025641;27.307887;1.419466;-1;2
-1:26.923:27.308:1.890;26.923077;27.307887;1.889937;-1;2
-1:27.821:27.308:2.418;27.820513;27.307887;2.418295;-1;2
-1:28.718:27.308:2.935;28.717949;27.307887;2.935492;-1;2
-1:29.615:27.308:3.214;29.615385;27.307887;3.214177;-1;2
-1:30.513:27.308:2.908;30.512821;27.307887;2.907824;-1;2
-1:31.410:27.308:2.737;31.410256;27.307887;2.736903;-1;2
-1:32.308:27.308:2.652;32.307692;27.307887;2.652442;-1;2
-1:33.205:27.308:2.949;33.205128;27.307887;2.949465;-1;2
-1:34.103:27.308:3.006;34.102564;27.307887;3.006125;-1;2
-1:35.000:27.308:2.718;35;27.307887;2.717814;-1;2
-1:0.000:28.077:2.332;0;28.077125;2.331923;-1;2
-1:0.897:28.077:2.347;0.897436;28.077125;2.346667;-1;2
-1:1.795:28.077:2.187;1.794872;28.077125;2.187246;-1;2
-1:2.692:28.077:1.439;2.692308;28.077125;1.439392;-1;2
-1:3.590:28.077:1.425;3.589744;28.077125;1.425357;-1;2
-1:4.487:28.077:1.403;4.487179;28.077125;1.402833;-1;2
-1:5.385:28.077:1.408;5.384615;28.077125;1.407673;-1;2
-1:6.282:28.077:1.127;6.282051;28.077125;1.126669;-1;2
-1:7.179:28.077:0.669;7.179487;28.077125;0.66928;-1;2
-1:8.077:28.077:0.080;8.076923;28.077125;0.079641;-1;2
-1:8.974:28.077:-0.142;8.974359;28.077125;-0.141525;-1;2
-1:9.872:28.077:-0.028;9.871795;28.077125;-0.027587;-1;2
-1:10.769:28.077:0.075;10.769231;28.077125;0.074977;-1;2
-1:11.667:28.077:0.242;11.666667;28.077125;0.242195;-1;2
-1:12.564:28.077:0.361;12.564103;28.077125;0.361439;-1;2
-1:13.462:28.077:0.551;13.461538;28.077125;0.550902;-1;2
-1:14.359:28.077:0.419;14.358974;28.077125;0.418669;-1;2
-1:15.256:28.077:0.786;15.25641;28.077125;0.786357;-1;2
-1:16.154:28.077:0.883;16.153846;28.077125;0.883027;-1;2
-1:17.051:28.077:0.747;17.051282;28.077125;0.747091;-1;2
-1:17.949:28.077:0.695;17.948718;28.077125;0.69529;-1;2
-1:18.846:28.077:0.617;18.846154;28.077125;0.617318;-1;2
-1:19.744:28.077:0.548;19.74359;28.077125;0.548224;-1;2
-1:20.641:28.077:0.460;20.641026;28.077125;0.459673;-1;2
-1:21.538:28.077:0.271;21.538462;28.077125;0.27051;-1;2
-1:22.436:28.077:0.053;22.435897;28.077125;0.052551;-1;2
-1:23.333:28.077:-0.100;23.333333;28.077125;-0.100436;-1;2
-1:24.231:28.077:0.575;24.230769;28.077125;0.575087;-1;2
-1:25.128:28.077:0.972;25.128205;28.077125;0.971607;-1;2
-1:26.026:28.077:1.577;26.025641;28.077125;1.576641;-1;2
-1:26.923:28.077:2.050;26.923077;28.077125;2.049763;-1;2
-1:27.821:28.077:2.530;27.820513;28.077125;2.529817;-1;2
-1:28.718:28.077:3.021;28.717949;28.077125;3.020977;-1;2
-1:29.615:28.077:3.147;29.615385;28.077125;3.146511;-1;2
-1:30.513:28.077:3.376;30.512821;28.077125;3.375612;-1;2
-1:31.410:28.077:3.177;31.410256;28.077125;3.176797;-1;2
-1:32.308:28.077:2.754;32.307692;28.077125;2.753794;-1;2
-1:33.205:28.077:2.979;33.205128;28.077125;2.979169;-1;2
-1:34.103:28.077:2.713;34.102564;28.077125;2.712653;-1;2
-1:35.000:28.077:2.645;35;28.077125;2.644766;-1;2
-1:0.000:28.846:2.039;0;28.846362;2.039145;-1;2
-1:0.897:28.846:2.314;0.897436;28.846362;2.313583;-1;2
-1:1.795:28.846:2.306;1.794872;28.846362;2.305561;-1;2
-1:2.692:28.846:1.678;2.692308;28.846362;1.678158;-1;2
-1:3.590:28.846:1.710;3.589744;28.846362;1.709741;-1;2
-1:4.487:28.846:1.773;4.487179;28.846362;1.772952;-1;2
-1:5.385:28.846:1.703;5.384615;28.846362;1.703293;-1;2
-1:6.282:28.846:1.313;6.282051;28.846362;1.313267;-1;2
-1:7.179:28.846:0.798;7.179487;28.846362;0.79797;-1;2
-1:8.077:28.846:0.569;8.076923;28.846362;0.568555;-1;2
-1:8.974:28.846:0.519;8.974359;28.846362;0.519475;-1;2
-1:9.872:28.846:0.428;9.871795;28.846362;0.427741;-1;2
-1:10.769:28.846:0.104;10.769231;28.846362;0.104347;-1;2
-1:11.667:28.846:0.149;11.666667;28.846362;0.149171;-1;2
-1:12.564:28.846:0.391;12.564103;28.846362;0.391091;-1;2
-1:13.462:28.846:0.531;13.461538;28.846362;0.530977;-1;2
-1:14.359:28.846:0.351;14.358974;28.846362;0.350967;-1;2
-1:15.256:28.846:0.666;15.25641;28.846362;0.6663;-1;2
-1:16.154:28.846:0.625;16.153846;28.846362;0.624593;-1;2
-1:17.051:28.846:0.612;17.051282;28.846362;0.612441;-1;2
-1:17.949:28.846:0.534;17.948718;28.846362;0.533974;-1;2
-1:18.846:28.846:0.456;18.846154;28.846362;0.455968;-1;2
-1:19.744:28.846:0.379;19.74359;28.846362;0.379327;-1;2
-1:20.641:28.846:0.300;20.641026;28.846362;0.300466;-1;2
-1:21.538:28.846:0.138;21.538462;28.846362;0.137501;-1;2
-1:22.436:28.846:0.037;22.435897;28.846362;0.036908;-1;2
-1:23.333:28.846:0.069;23.333333;28.846362;0.068831;-1;2
-1:24.231:28.846:0.572;24.230769;28.846362;0.571686;-1;2
-1:25.128:28.846:1.121;25.128205;28.846362;1.120969;-1;2
-1:26.026:28.846:1.674;26.025641;28.846362;1.674058;-1;2
-1:26.923:28.846:2.237;26.923077;28.846362;2.237185;-1;2
-1:27.821:28.846:2.793;27.820513;28.846362;2.792772;-1;2
-1:28.718:28.846:3.919;28.717949;28.846362;3.918537;-1;2
-1:29.615:28.846:3.997;29.615385;28.846362;3.997459;-1;2
-1:30.513:28.846:4.048;30.512821;28.846362;4.04765;-1;2
-1:31.410:28.846:3.579;31.410256;28.846362;3.579101;-1;2
-1:32.308:28.846:2.813;32.307692;28.846362;2.812992;-1;2
-1:33.205:28.846:2.729;33.205128;28.846362;2.728542;-1;2
-1:34.103:28.846:2.690;34.102564;28.846362;2.689777;-1;2
-1:35.000:28.846:2.684;35;28.846362;2.684101;-1;2
-1:0.000:29.616:1.984;0;29.6156;1.983551;-1;2
-1:0.897:29.616:2.035;0.897436;29.6156;2.034654;-1;2
-1:1.795:29.616:2.278;1.794872;29.6156;2.277726;-1;2
-1:2.692:29.616:1.885;2.692308;29.6156;1.885375;-1;2
-1:3.590:29.616:1.984;3.589744;29.6156;1.984264;-1;2
-1:4.487:29.616:2.119;4.487179;29.6156;2.118717;-1;2
-1:5.385:29.616:1.963;5.384615;29.6156;1.962702;-1;2
-1:6.282:29.616:1.481;6.282051;29.6156;1.481392;-1;2
-1:7.179:29.616:1.285;7.179487;29.6156;1.28459;-1;2
-1:8.077:29.616:1.150;8.076923;29.6156;1.149888;-1;2
-1:8.974:29.616:0.969;8.974359;29.6156;0.968775;-1;2
-1:9.872:29.616:0.601;9.871795;29.6156;0.601274;-1;2
-1:10.769:29.616:0.264;10.769231;29.6156;0.264195;-1;2
-1:11.667:29.616:0.215;11.666667;29.6156;0.214879;-1;2
-1:12.564:29.616:0.383;12.564103;29.6156;0.382654;-1;2
-1:13.462:29.616:0.333;13.461538;29.6156;0.332745;-1;2
-1:14.359:29.616:0.265;14.358974;29.6156;0.265279;-1;2
-1:15.256:29.616:0.535;15.25641;29.6156;0.534966;-1;2
-1:16.154:29.616:0.448;16.153846;29.6156;0.447546;-1;2
-1:17.051:29.616:0.453;17.051282;29.6156;0.452763;-1;2
-1:17.949:29.616:0.374;17.948718;29.6156;0.373504;-1;2
-1:18.846:29.616:0.296;18.846154;29.6156;0.295651;-1;2
-1:19.744:29.616:0.219;19.74359;29.6156;0.219167;-1;2
-1:20.641:29.616:0.162;20.641026;29.6156;0.161775;-1;2
-1:21.538:29.616:0.194;21.538462;29.6156;0.193741;-1;2
-1:22.436:29.616:0.004;22.435897;29.6156;0.004074;-1;2
-1:23.333:29.616:0.368;23.333333;29.6156;0.368468;-1;2
-1:24.231:29.616:0.940;24.230769;29.6156;0.939876;-1;2
-1:25.128:29.616:1.622;25.128205;29.6156;1.622374;-1;2
-1:26.026:29.616:2.117;26.025641;29.6156;2.117135;-1;2
-1:26.923:29.616:2.635;26.923077;29.6156;2.635149;-1;2
-1:27.821:29.616:3.206;27.820513;29.6156;3.205769;-1;2
-1:28.718:29.616:4.376;28.717949;29.6156;4.375902;-1;2
-1:29.615:29.616:4.428;29.615385;29.6156;4.427733;-1;2
-1:30.513:29.616:4.098;30.512821;29.6156;4.098192;-1;2
-1:31.410:29.616:3.367;31.410256;29.6156;3.367412;-1;2
-1:32.308:29.616:2.988;32.307692;29.6156;2.987792;-1;2
-1:33.205:29.616:3.025;33.205128;29.6156;3.025116;-1;2
-1:34.103:29.616:3.029;34.102564;29.6156;3.029427;-1;2
-1:35.000:29.616:3.030;35;29.6156;3.030415;-1;2
-1:0.000:30.385:1.979;0;30.384837;1.978921;-1;2
-1:0.897:30.385:1.982;0.897436;30.384837;1.982488;-1;2
-1:1.795:30.385:2.004;1.794872;30.384837;2.004275;-1;2
-1:2.692:30.385:1.949;2.692308;30.384837;1.949326;-1;2
-1:3.590:30.385:2.175;3.589744;30.384837;2.175437;-1;2
-1:4.487:30.385:2.290;4.487179;30.384837;2.28988;-1;2
-1:5.385:30.385:2.189;5.384615;30.384837;2.189317;-1;2
-1:6.282:30.385:1.995;6.282051;30.384837;1.995269;-1;2
-1:7.179:30.385:1.767;7.179487;30.384837;1.766686;-1;2
-1:8.077:30.385:1.514;8.076923;30.384837;1.514007;-1;2
-1:8.974:30.385:1.099;8.974359;30.384837;1.099176;-1;2
-1:9.872:30.385:0.674;9.871795;30.384837;0.674286;-1;2
-1:10.769:30.385:0.384;10.769231;30.384837;0.384482;-1;2
-1:11.667:30.385:0.207;11.666667;30.384837;0.206823;-1;2
-1:12.564:30.385:0.346;12.564103;30.384837;0.345881;-1;2
-1:13.462:30.385:0.091;13.461538;30.384837;0.091476;-1;2
-1:14.359:30.385:0.116;14.358974;30.384837;0.116423;-1;2
-1:15.256:30.385:0.292;15.25641;30.384837;0.292271;-1;2
-1:16.154:30.385:0.366;16.153846;30.384837;0.366019;-1;2
-1:17.051:30.385:0.291;17.051282;30.384837;0.291372;-1;2
-1:17.949:30.385:0.213;17.948718;30.384837;0.213343;-1;2
-1:18.846:30.385:0.137;18.846154;30.384837;0.136891;-1;2
-1:19.744:30.385:0.059;19.74359;30.384837;0.059036;-1;2
-1:20.641:30.385:-0.012;20.641026;30.384837;-0.011785;-1;2
-1:21.538:30.385:-0.012;21.538462;30.384837;-0.011581;-1;2
-1:22.436:30.385:0.315;22.435897;30.384837;0.314665;-1;2
-1:23.333:30.385:0.827;23.333333;30.384837;0.82701;-1;2
-1:24.231:30.385:1.376;24.230769;30.384837;1.376407;-1;2
-1:25.128:30.385:1.942;25.128205;30.384837;1.941833;-1;2
-1:26.026:30.385:2.478;26.025641;30.384837;2.478153;-1;2
-1:26.923:30.385:2.990;26.923077;30.384837;2.989858;-1;2
-1:27.821:30.385:3.302;27.820513;30.384837;3.302064;-1;2
-1:28.718:30.385:4.218;28.717949;30.384837;4.218322;-1;2
-1:29.615:30.385:4.300;29.615385;30.384837;4.299767;-1;2
-1:30.513:30.385:4.213;30.512821;30.384837;4.212797;-1;2
-1:31.410:30.385:3.742;31.410256;30.384837;3.741571;-1;2
-1:32.308:30.385:3.021;32.307692;30.384837;3.021066;-1;2
-1:33.205:30.385:3.047;33.205128;30.384837;3.047345;-1;2
-1:34.103:30.385:3.053;34.102564;30.384837;3.052773;-1;2
-1:35.000:30.385:3.073;35;30.384837;3.07315;-1;2
-1:0.000:31.154:1.980;0;31.154075;1.979516;-1;2
-1:0.897:31.154:1.980;0.897436;31.154075;1.979659;-1;2
-1:1.795:31.154:1.982;1.794872;31.154075;1.982373;-1;2
-1:2.692:31.154:2.033;2.692308;31.154075;2.033076;-1;2
-1:3.590:31.154:2.575;3.589744;31.154075;2.575141;-1;2
-1:4.487:31.154:3.110;4.487179;31.154075;3.109776;-1;2
-1:5.385:31.154:3.595;5.384615;31.154075;3.595143;-1;2
-1:6.282:31.154:2.682;6.282051;31.154075;2.681591;-1;2
-1:7.179:31.154:1.978;7.179487;31.154075;1.977514;-1;2
-1:8.077:31.154:1.499;8.076923;31.154075;1.498583;-1;2
-1:8.974:31.154:1.134;8.974359;31.154075;1.133658;-1;2
-1:9.872:31.154:0.819;9.871795;31.154075;0.818542;-1;2
-1:10.769:31.154:0.535;10.769231;31.154075;0.534978;-1;2
-1:11.667:31.154:0.503;11.666667;31.154075;0.503384;-1;2
-1:12.564:31.154:0.263;12.564103;31.154075;0.262976;-1;2
-1:13.462:31.154:-0.075;13.461538;31.154075;-0.075126;-1;2
-1:14.359:31.154:0.036;14.358974;31.154075;0.036498;-1;2
-1:15.256:31.154:0.128;15.25641;31.154075;0.127621;-1;2
-1:16.154:31.154:0.210;16.153846;31.154075;0.210454;-1;2
-1:17.051:31.154:0.131;17.051282;31.154075;0.13138;-1;2
-1:17.949:31.154:0.062;17.948718;31.154075;0.061918;-1;2
-1:18.846:31.154:0.006;18.846154;31.154075;0.005857;-1;2
-1:19.744:31.154:-0.083;19.74359;31.154075;-0.083208;-1;2
-1:20.641:31.154:-0.142;20.641026;31.154075;-0.142087;-1;2
-1:21.538:31.154:-0.054;21.538462;31.154075;-0.054178;-1;2
-1:22.436:31.154:0.515;22.435897;31.154075;0.514691;-1;2
-1:23.333:31.154:0.957;23.333333;31.154075;0.957478;-1;2
-1:24.231:31.154:1.387;24.230769;31.154075;1.387036;-1;2
-1:25.128:31.154:1.792;25.128205;31.154075;1.7924;-1;2
-1:26.026:31.154:2.202;26.025641;31.154075;2.201844;-1;2
-1:26.923:31.154:2.602;26.923077;31.154075;2.60233;-1;2
-1:27.821:31.154:2.970;27.820513;31.154075;2.969872;-1;2
-1:28.718:31.154:3.403;28.717949;31.154075;3.403209;-1;2
-1:29.615:31.154:3.989;29.615385;31.154075;3.988865;-1;2
-1:30.513:31.154:3.980;30.512821;31.154075;3.98007;-1;2
-1:31.410:31.154:3.318;31.410256;31.154075;3.318252;-1;2
-1:32.308:31.154:2.878;32.307692;31.154075;2.878092;-1;2
-1:33.205:31.154:2.841;33.205128;31.154075;2.84132;-1;2
-1:34.103:31.154:2.860;34.102564;31.154075;2.860443;-1;2
-1:35.000:31.154:3.030;35;31.154075;3.029847;-1;2
-1:0.000:31.923:2.001;0;31.923312;2.001153;-1;2
-1:0.897:31.923:2.001;0.897436;31.923312;2.00119;-1;2
-1:1.795:31.923:2.004;1.794872;31.923312;2.003851;-1;2
-1:2.692:31.923:2.078;2.692308;31.923312;2.078013;-1;2
-1:3.590:31.923:2.839;3.589744;31.923312;2.839354;-1;2
-1:4.487:31.923:3.198;4.487179;31.923312;3.197663;-1;2
-1:5.385:31.923:3.195;5.384615;31.923312;3.194591;-1;2
-1:6.282:31.923:2.609;6.282051;31.923312;2.609031;-1;2
-1:7.179:31.923:1.921;7.179487;31.923312;1.921285;-1;2
-1:8.077:31.923:1.605;8.076923;31.923312;1.604584;-1;2
-1:8.974:31.923:1.363;8.974359;31.923312;1.363055;-1;2
-1:9.872:31.923:1.264;9.871795;31.923312;1.264032;-1;2
-1:10.769:31.923:0.927;10.769231;31.923312;0.92693;-1;2
-1:11.667:31.923:0.689;11.666667;31.923312;0.688782;-1;2
-1:12.564:31.923:0.470;12.564103;31.923312;0.469872;-1;2
-1:13.462:31.923:0.258;13.461538;31.923312;0.257953;-1;2
-1:14.359:31.923:0.101;14.358974;31.923312;0.101285;-1;2
-1:15.256:31.923:0.128;15.25641;31.923312;0.128263;-1;2
-1:16.154:31.923:0.067;16.153846;31.923312;0.067154;-1;2
-1:17.051:31.923:-0.033;17.051282;31.923312;-0.033423;-1;2
-1:17.949:31.923:-0.067;17.948718;31.923312;-0.06697;-1;2
-1:18.846:31.923:-0.013;18.846154;31.923312;-0.013339;-1;2
-1:19.744:31.923:-0.146;19.74359;31.923312;-0.145867;-1;2
-1:20.641:31.923:-0.231;20.641026;31.923312;-0.231372;-1;2
-1:21.538:31.923:-0.353;21.538462;31.923312;-0.353332;-1;2
-1:22.436:31.923:0.006;22.435897;31.923312;0.006203;-1;2
-1:23.333:31.923:0.542;23.333333;31.923312;0.541749;-1;2
-1:24.231:31.923:1.123;24.230769;31.923312;1.122743;-1;2
-1:25.128:31.923:1.462;25.128205;31.923312;1.461911;-1;2
-1:26.026:31.923:1.890;26.025641;31.923312;1.889753;-1;2
-1:26.923:31.923:2.214;26.923077;31.923312;2.21401;-1;2
-1:27.821:31.923:2.427;27.820513;31.923312;2.426957;-1;2
-1:28.718:31.923:2.960;28.717949;31.923312;2.960071;-1;2
-1:29.615:31.923:3.305;29.615385;31.923312;3.305003;-1;2
-1:30.513:31.923:3.157;30.512821;31.923312;3.156896;-1;2
-1:31.410:31.923:2.794;31.410256;31.923312;2.793623;-1;2
-1:32.308:31.923:2.837;32.307692;31.923312;2.837057;-1;2
-1:33.205:31.923:2.818;33.205128;31.923312;2.817589;-1;2
-1:34.103:31.923:2.816;34.102564;31.923312;2.816153;-1;2
-1:35.000:31.923:2.836;35;31.923312;2.836191;-1;2
-1:0.000:32.693:2.214;0;32.69255;2.214324;-1;2
-1:0.897:32.693:2.214;0.897436;32.69255;2.214259;-1;2
-1:1.795:32.693:2.216;1.794872;32.69255;2.215744;-1;2
-1:2.692:32.693:2.273;2.692308;32.69255;2.273027;-1;2
-1:3.590:32.693:2.806;3.589744;32.69255;2.805528;-1;2
-1:4.487:32.693:2.784;4.487179;32.69255;2.783812;-1;2
-1:5.385:32.693:3.064;5.384615;32.69255;3.06379;-1;2
-1:6.282:32.693:2.692;6.282051;32.69255;2.691935;-1;2
-1:7.179:32.693:2.198;7.179487;32.69255;2.198431;-1;2
-1:8.077:32.693:1.945;8.076923;32.69255;1.945251;-1;2
-1:8.974:32.693:1.730;8.974359;32.69255;1.730299;-1;2
-1:9.872:32.693:1.527;9.871795;32.69255;1.527334;-1;2
-1:10.769:32.693:1.247;10.769231;32.69255;1.246614;-1;2
-1:11.667:32.693:0.965;11.666667;32.69255;0.964781;-1;2
-1:12.564:32.693:0.715;12.564103;32.69255;0.715108;-1;2
-1:13.462:32.693:0.492;13.461538;32.69255;0.492316;-1;2
-1:14.359:32.693:0.278;14.358974;32.69255;0.278106;-1;2
-1:15.256:32.693:0.076;15.25641;32.69255;0.076249;-1;2
-1:16.154:32.693:-0.067;16.153846;32.69255;-0.067476;-1;2
-1:17.051:32.693:-0.298;17.051282;32.69255;-0.298197;-1;2
-1:17.949:32.693:-0.305;17.948718;32.69255;-0.304793;-1;2
-1:18.846:32.693:-0.273;18.846154;32.69255;-0.272996;-1;2
-1:19.744:32.693:-0.239;19.74359;32.69255;-0.238858;-1;2
-1:20.641:32.693:-0.111;20.641026;32.69255;-0.111313;-1;2
-1:21.538:32.693:-0.134;21.538462;32.69255;-0.133772;-1;2
-1:22.436:32.693:0.221;22.435897;32.69255;0.221211;-1;2
-1:23.333:32.693:0.657;23.333333;32.69255;0.65721;-1;2
-1:24.231:32.693:1.066;24.230769;32.69255;1.06565;-1;2
-1:25.128:32.693:1.287;25.128205;32.69255;1.287446;-1;2
-1:26.026:32.693:1.496;26.025641;32.69255;1.49563;-1;2
-1:26.923:32.693:1.722;26.923077;32.69255;1.721601;-1;2
-1:27.821:32.693:1.984;27.820513;32.69255;1.983851;-1;2
-1:28.718:32.693:2.356;28.717949;32.69255;2.355776;-1;2
-1:29.615:32.693:2.811;29.615385;32.69255;2.811449;-1;2
-1:30.513:32.693:2.871;30.512821;32.69255;2.871456;-1;2
-1:31.410:32.693:3.129;31.410256;32.69255;3.129258;-1;2
-1:32.308:32.693:3.139;32.307692;32.69255;3.138835;-1;2
-1:33.205:32.693:2.875;33.205128;32.69255;2.875065;-1;2
-1:34.103:32.693:2.818;34.102564;32.69255;2.817916;-1;2
-1:35.000:32.693:2.813;35;32.69255;2.81325;-1;2
-1:0.000:33.462:2.236;0;33.461787;2.235789;-1;2
-1:0.897:33.462:2.233;0.897436;33.461787;2.232905;-1;2
-1:1.795:33.462:2.213;1.794872;33.461787;2.212616;-1;2
-1:2.692:33.462:2.199;2.692308;33.461787;2.198683;-1;2
-1:3.590:33.462:2.081;3.589744;33.461787;2.080698;-1;2
-1:4.487:33.462:2.365;4.487179;33.461787;2.365356;-1;2
-1:5.385:33.462:2.412;5.384615;33.461787;2.412221;-1;2
-1:6.282:33.462:2.643;6.282051;33.461787;2.643075;-1;2
-1:7.179:33.462:2.410;7.179487;33.461787;2.409816;-1;2
-1:8.077:33.462:2.139;8.076923;33.461787;2.139482;-1;2
-1:8.974:33.462:1.897;8.974359;33.461787;1.897455;-1;2
-1:9.872:33.462:1.659;9.871795;33.461787;1.658908;-1;2
-1:10.769:33.462:1.403;10.769231;33.461787;1.403312;-1;2
-1:11.667:33.462:1.134;11.666667;33.461787;1.134217;-1;2
-1:12.564:33.462:0.885;12.564103;33.461787;0.885095;-1;2
-1:13.462:33.462:0.646;13.461538;33.461787;0.646426;-1;2
-1:14.359:33.462:0.405;14.358974;33.461787;0.405231;-1;2
-1:15.256:33.462:0.168;15.25641;33.461787;0.168272;-1;2
-1:16.154:33.462:-0.097;16.153846;33.461787;-0.097136;-1;2
-1:17.051:33.462:-0.095;17.051282;33.461787;-0.09506;-1;2
-1:17.949:33.462:-0.204;17.948718;33.461787;-0.20391;-1;2
-1:18.846:33.462:-0.150;18.846154;33.461787;-0.150125;-1;2
-1:19.744:33.462:-0.078;19.74359;33.461787;-0.077801;-1;2
-1:20.641:33.462:-0.094;20.641026;33.461787;-0.094413;-1;2
-1:21.538:33.462:-0.042;21.538462;33.461787;-0.042118;-1;2
-1:22.436:33.462:0.207;22.435897;33.461787;0.207432;-1;2
-1:23.333:33.462:0.457;23.333333;33.461787;0.456559;-1;2
-1:24.231:33.462:0.675;24.230769;33.461787;0.674925;-1;2
-1:25.128:33.462:0.877;25.128205;33.461787;0.877121;-1;2
-1:26.026:33.462:1.628;26.025641;33.461787;1.628247;-1;2
-1:26.923:33.462:2.489;26.923077;33.461787;2.489041;-1;2
-1:27.821:33.462:2.188;27.820513;33.461787;2.188311;-1;2
-1:28.718:33.462:2.241;28.717949;33.461787;2.241263;-1;2
-1:29.615:33.462:2.757;29.615385;33.461787;2.756786;-1;2
-1:30.513:33.462:2.854;30.512821;33.461787;2.854382;-1;2
-1:31.410:33.462:3.173;31.410256;33.461787;3.172538;-1;2
-1:32.308:33.462:3.201;32.307692;33.461787;3.200917;-1;2
-1:33.205:33.462:3.145;33.205128;33.461787;3.14478;-1;2
-1:34.103:33.462:2.875;34.102564;33.461787;2.87526;-1;2
